config_id,feature_set,scaler,space_type,pca_n_components,algorithm,n_clusters_requested,cluster_label,feature_name,cluster_mean,cluster_median,cluster_std,global_mean,global_std,z_score,abs_z_score
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,acf_lag_2,0.0057894811791528444,0.0070102250055609,0.02797953289988271,0.0009434187939731474,0.05745389567357628,0.0843469764472117,0.0843469764472117
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,acf_lag_5,-0.020670211739800128,-0.0212502058461495,0.029964543394238034,-0.017428732987851078,0.03458851238639581,-0.09371547164959813,0.09371547164959813
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,acf_lag_10,0.013196909460014469,0.011497428370256347,0.02515612653969978,0.007482081075571495,0.029949213009506852,0.1908173140519219,0.1908173140519219
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,acf_lag_25,-0.020888206450567763,-0.02217811068581292,0.02668976305837226,-0.011977912573268126,0.028949331094887436,-0.30778928356217633,0.30778928356217633
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,acf_lag_50,-0.0004284972849473676,-0.002222008456418648,0.022677793848328964,0.0016243397151168495,0.024065571577832765,-0.08530181772017924,0.08530181772017924
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,acf_lag_100,0.009926794136862859,0.009818962090075864,0.02407193193573435,0.005008370132078208,0.023873872659679857,0.20601701596118868,0.20601701596118868
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,abs_acf_lag_2,0.15231255874934294,0.15554551793925855,0.05870465140483891,0.20528365954371028,0.0827366679555419,-0.6402372986887879,0.6402372986887879
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,abs_acf_lag_5,0.09996824861007543,0.10007881402077093,0.044360452255410604,0.12675023477946817,0.05846226383743231,-0.45810723724052455,0.45810723724052455
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,abs_acf_lag_10,0.0822533528648611,0.08105929542487503,0.04653312357137248,0.09597633635173025,0.05481264265039263,-0.25036164693604407,0.25036164693604407
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,abs_acf_lag_25,0.05396085420379721,0.05183369074136761,0.03473444778564517,0.06670818109672769,0.04732949078322694,-0.26933158759967035,0.26933158759967035
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,abs_acf_lag_50,0.03321891271487672,0.025709857117741694,0.033306928063530535,0.041131476100070945,0.03944852064807877,-0.20057947054041397,0.20057947054041397
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,vr_q10,0.9128057028478502,0.9103495158613453,0.12177280265464335,0.8527129075967099,0.1899976714449651,0.31628174595048575,0.31628174595048575
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,lb_ret_stat_50,77.05754873514296,73.73544953138716,22.779489430511934,105.01915321269621,80.20246213693281,-0.3486377317171798,0.3486377317171798
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,lz_complexity,1.048372842445486,1.0472323991852293,0.015217360437861979,1.040113722720113,0.01876415985317057,0.44015398451092524,0.44015398451092524
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,permutation_entropy,0.999323684031689,0.9994661131844282,0.0005719033685298318,0.9991795642120992,0.0007680363441645789,0.1876471350409894,0.1876471350409894
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,spectral_flatness,0.9498284309007169,0.9506050642771389,0.009873035446500797,0.9359839834832223,0.029882058988077047,0.46330299471728226,0.46330299471728226
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,kurtosis,23.660983676917834,7.332156651711163,85.32006024148308,40.242218995358584,98.03619507210554,-0.16913381130556185,0.16913381130556185
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,robust_kurtosis,1.4211019710318207,1.4118078677170587,0.08226295341107574,1.570934307768045,0.20885808386532007,-0.7173882569603685,0.7173882569603685
cfg_0446,with_chaos,quantile,pca,2.0,agglomerative,6,0,tail_ratio_upper,5.407988772875116,5.142509590309958,1.0997391772476415,8.469904291531908,4.659584267828335,-0.6571220397917259,0.6571220397917259
