run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,confidence_threshold,confidence_min,confidence_q25,confidence_median,confidence_q75,confidence_max,confidence_mean
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.7797052767692136,0.9941302655442751,0.9978076290940876,0.9989398657467234,0.9995737776310836,0.9920377178983036
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.7797052767692136,0.9941302655442751,0.9978076290940876,0.9989398657467234,0.9995737776310836,0.9920377178983036
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,default,top_1,,0.5556819143427022,0.9999999880104256,0.9999999993605034,0.9999999999318763,0.9999999999865037,0.9923792481203971
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.5556819143427022,0.9999999880104256,0.9999999993605034,0.9999999999318763,0.9999999999865037,0.9923792481203971
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.5556819143427022,0.9999999880104256,0.9999999993605034,0.9999999999318763,0.9999999999865037,0.9923792481203971
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.5556819143427022,0.9999999880104256,0.9999999993605034,0.9999999999318763,0.9999999999865037,0.9923792481203971
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.5556819143427022,0.9999999880104256,0.9999999993605034,0.9999999999318763,0.9999999999865037,0.9923792481203971
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,balanced,top_1,,0.9762834113142558,0.9999999999735606,0.999999999999744,0.9999999999999911,0.9999999999999993,0.99931048250431
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.9762834113142558,0.9999999999735606,0.999999999999744,0.9999999999999911,0.9999999999999993,0.99931048250431
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.9762834113142558,0.9999999999735606,0.999999999999744,0.9999999999999911,0.9999999999999993,0.99931048250431
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.9762834113142558,0.9999999999735606,0.999999999999744,0.9999999999999911,0.9999999999999993,0.99931048250431
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.9762834113142558,0.9999999999735606,0.999999999999744,0.9999999999999911,0.9999999999999993,0.99931048250431
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,default,top_1,,0.905,1.0,1.0,1.0,1.0,0.9956666666666666
