run_id,repeat_id,split_seed,horizon,target_metric,meta_model,series_id,selected_model,oracle_model,best_single_model,achieved_metric,oracle_metric,baseline_metric,regret_to_oracle,improvement_vs_best_single,routing_hit_oracle,predicted_metric_vector,actual_metric_vector,target_model_order,count_models,count_features
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:JNOS,esn,esn,esn,0.02114732375253494,0.02114732375253494,0.02114732375253494,0.0,0.0,1,"[0.0464531942858535, 0.08074217487155608, 0.05133284066145277, 0.058328018547583516, 0.03990982510329538, 0.050900735721840173, 0.051276098598802236, 0.05127300141647273, 0.04615672416752992, 0.04061552219241339, 0.054715273471674986]","[0.02560028940594411, 0.06123805704800184, 0.02815289632885327, 0.03393644328333157, 0.02114732375253494, 0.0283632603837516, 0.028152049532677064, 0.028126003951982777, 0.024878474455632765, 0.02143335196436756, 0.030910879668359596]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:JNOSP,esn,esn,esn,0.022906373640250194,0.022906373640250194,0.022906373640250194,0.0,0.0,1,"[0.061594264878495494, 0.10070772417626561, 0.06929965233906246, 0.07776122030408616, 0.05438891708338363, 0.06900215975595, 0.0692329711810908, 0.06922945334343156, 0.06478323989932636, 0.055473159115739634, 0.07278761659943253]","[0.02837279133503501, 0.06270621105128259, 0.030715409089324488, 0.0404391818969859, 0.022906373640250194, 0.03066215697561468, 0.03073766548114917, 0.030727310460611158, 0.02782089331204586, 0.02326145630001856, 0.03282182303812314]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:KCHE,ridge_lag,esn,esn,0.03402240384275607,0.031223750398908314,0.031223750398908314,0.002798653443847759,-0.002798653443847759,0,"[0.006595123710803938, 0.04120093851552466, 0.007079997928187601, 0.015616974143270165, 0.0042010551651375655, 0.00663776963829775, 0.007143989814763038, 0.007136739611871071, 0.003567965974647355, 0.004148078003398545, 0.008363695667027382]","[0.03776876093319964, 0.06753857255440092, 0.04079553933928613, 0.047580513824692104, 0.031223750398908314, 0.04018140972263255, 0.04097835393783702, 0.04098767510160715, 0.03402240384275607, 0.03154183221639637, 0.04306227319327434]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:KMAZ,esn,esn,esn,0.021791824410085925,0.021791824410085925,0.021791824410085925,0.0,0.0,1,"[0.022200567975189905, 0.057034044124597075, 0.02637932787205817, 0.034076196457277955, 0.019906266941198694, 0.025984533164327472, 0.026401804631689493, 0.026401121824149054, 0.022935653895091265, 0.020219560403965622, 0.028571081824509487]","[0.024304897407819465, 0.06119664891708198, 0.02827137491214915, 0.036096480849256936, 0.021791824410085925, 0.027867996363164244, 0.028296331089181892, 0.028302109614187203, 0.026556677606200327, 0.02203257214482909, 0.03102594000305217]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:KOGK,esn,esn,esn,0.020428115227851033,0.020428115227851033,0.020428115227851033,0.0,0.0,1,"[0.0543159583464579, 0.089286173787787, 0.05999340979736115, 0.06752726143351306, 0.04687230858066879, 0.05957888640526557, 0.05995024968797259, 0.05995160186744397, 0.054409730654200295, 0.047773759304091085, 0.06284890790118297]","[0.02942236111830106, 0.06108575377265068, 0.028028989623309814, 0.03350673656022929, 0.020428115227851033, 0.027954325468056505, 0.027964252963107217, 0.027964691900901246, 0.023138705735463533, 0.0208505097762878, 0.03072387811195011]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:KUBE,esn,esn,esn,0.029081743939258123,0.029081743939258123,0.029081743939258123,0.0,0.0,1,"[0.034785388851990326, 0.07090136876787065, 0.04012269222847284, 0.048324292352219744, 0.03107561317801069, 0.039659557847804394, 0.040176459327260564, 0.04017317793066047, 0.036478108404409834, 0.031592596694700034, 0.04239669456475942]","[0.03241692785414367, 0.0654737043519756, 0.03731958787379592, 0.04153800542594934, 0.029081743939258123, 0.036782089160322176, 0.03732533530424234, 0.03731639961050496, 0.03418772219438507, 0.029464522049187, 0.03868397789808482]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:LSRG,esn,esn,esn,0.01956225433325251,0.01956225433325251,0.01956225433325251,0.0,0.0,1,"[0.030179651200514662, 0.07311763903847797, 0.034273866137774736, 0.04599052461797121, 0.026869205861427617, 0.0339673359453391, 0.03427412805178988, 0.03426647231342113, 0.03326031769684196, 0.02725672896233816, 0.038318823822150516]","[0.021807907053065734, 0.06051654751946757, 0.02571059783142915, 0.03371374939457395, 0.01956225433325251, 0.02522824615392091, 0.025778022531977664, 0.025778790331524287, 0.024306261479719843, 0.019756296853014364, 0.028928669325746177]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:MISB,esn,esn,esn,0.031950489139417046,0.031950489139417046,0.031950489139417046,0.0,0.0,1,"[0.05800290577130594, 0.08488535388303775, 0.05821524161051653, 0.06206495163091255, 0.04559839863846188, 0.05745955782903206, 0.05813217049487156, 0.05813763886530787, 0.05033382137820802, 0.0462942118036887, 0.06159698010737391]","[0.05534766440793057, 0.06576417123902509, 0.03997094521017385, 0.0429295402869504, 0.031950489139417046, 0.03915763302376436, 0.03994028255015991, 0.03996711785520493, 0.03320620029450991, 0.03222398075141767, 0.0433721992201709]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:MRKP,esn,esn,esn,0.019091505585705253,0.019091505585705253,0.019091505585705253,0.0,0.0,1,"[0.019825817995822503, 0.0637900566967134, 0.021488395331466334, 0.03445981496371055, 0.016569586974236633, 0.021172465271211957, 0.021478573037156126, 0.021468893774243616, 0.02080845008365409, 0.01669458034849272, 0.02560076318756295]","[0.021909806448478803, 0.05973453914308676, 0.024784267856239214, 0.034756139829270866, 0.019091505585705253, 0.024436067353111178, 0.024837241061657606, 0.024829013955289043, 0.02306697066755762, 0.019282660261716794, 0.02868674416262781]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,ridge,RU:MRKU,esn,esn,esn,0.02200077347831121,0.02200077347831121,0.02200077347831121,0.0,0.0,1,"[0.022573800983984593, 0.06616137310879676, 0.02493425190471109, 0.03771794923268834, 0.01909461768324823, 0.024658253776725383, 0.024913092445600027, 0.024905586879969882, 0.023522472126295296, 0.019340420622278545, 0.028431391616422858]","[0.024655002385497077, 0.060865953071564886, 0.028508576658455808, 0.03517164252624734, 0.02200077347831121, 0.02806895257757947, 0.028526648384181116, 0.028535594062967393, 0.026820940949387667, 0.022230929436964735, 0.03125484786907498]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:AFKS,esn,esn,esn,0.019093493993639313,0.019093493993639313,0.019093493993639313,0.0,0.0,1,"[0.023611614731579345, 0.06582381045854588, 0.026849824271300133, 0.03909728569858592, 0.020575512508562578, 0.026544581866736645, 0.026837466555477446, 0.026831341324014053, 0.02487937603603388, 0.02084302544522558, 0.029878249892500697]","[0.022390156344394542, 0.05996539354963365, 0.02548787719263749, 0.03224830561430204, 0.019093493993639313, 0.024975545186697572, 0.025419785295792866, 0.025419995050220155, 0.022441376801962686, 0.01942237995611214, 0.028315005276833696]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:AGRO,esn,esn,esn,0.01895934237225954,0.01895934237225954,0.01895934237225954,0.0,0.0,1,"[0.020695477046189247, 0.06006969788382852, 0.023260686557363627, 0.03330063411599611, 0.01780527014474074, 0.0229709804237341, 0.023268454113433118, 0.02326125486124594, 0.021652843579616533, 0.018049709328246732, 0.02698031183135506]","[0.021148256268663776, 0.05936596941956472, 0.024462708071316723, 0.0323963000006357, 0.01895934237225954, 0.024053650535707065, 0.024484080322407932, 0.024473565708831933, 0.023391712197136948, 0.019259448152926285, 0.027011709789880815]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:BRZL,esn,esn,esn,0.022133326092972142,0.022133326092972142,0.022133326092972142,0.0,0.0,1,"[0.030964638260953397, 0.06573399902031336, 0.0352642730451746, 0.0424242903042207, 0.027037758750337003, 0.034853676973868125, 0.03530473779560044, 0.03530264035504754, 0.031600511850696116, 0.027475342952859836, 0.03757442077976916]","[0.02542477156339816, 0.061334263476428556, 0.028575856868366313, 0.0357868421281985, 0.022133326092972142, 0.028329739780648282, 0.02861548858676577, 0.028595059959582596, 0.02716948342594658, 0.022391429499181912, 0.031065015815539505]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:CHGZ,esn,esn,esn,0.03202419883803798,0.03202419883803798,0.03202419883803798,0.0,0.0,1,"[0.03541662042286246, 0.07061382078560595, 0.03762728689351829, 0.04561127372135873, 0.028688307265207273, 0.037082670306164585, 0.0376435390326479, 0.037639771283603546, 0.03226969538357356, 0.029103265422157163, 0.04031311063971772]","[0.050993993531672395, 0.09781032441965462, 0.04221653961404849, 0.043608968351026, 0.03202419883803798, 0.041637004015389785, 0.042100665692620304, 0.04208912140943019, 0.03356197789683003, 0.03244027953817106, 0.044746862265284744]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:CHMK,esn,esn,esn,0.03072427962997008,0.03072427962997008,0.03072427962997008,0.0,0.0,1,"[0.04010139862947906, 0.07631986194624907, 0.04482480248117291, 0.05287489701140394, 0.03444776976566737, 0.04424669575777371, 0.04487488157994275, 0.044864254417596776, 0.03989145815708668, 0.035032806103505815, 0.046963882612371305]","[0.03369158034692774, 0.06651255857616692, 0.03899467852811511, 0.04535187130222015, 0.03072427962997008, 0.038862416983254634, 0.039043970425889, 0.03903297554690786, 0.03597954650053156, 0.031120073789407048, 0.04080279357191923]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:CNTL,esn,esn,esn,0.0222501554806719,0.0222501554806719,0.0222501554806719,0.0,0.0,1,"[0.03206877747729344, 0.07727857917850477, 0.03635725730972888, 0.04939168119170103, 0.02781789177854421, 0.03588094954749024, 0.036333990841420215, 0.036322118600818555, 0.03238926225041283, 0.028267428651970915, 0.038278746788129724]","[0.02624867100618617, 0.0622807378095737, 0.029437539784918722, 0.03867859728136535, 0.0222501554806719, 0.02942073191418963, 0.029433366817178456, 0.029435984923875377, 0.025679160994593737, 0.022679730782416103, 0.032246967546855354]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:DIOD,esn,esn,esn,0.02143725345425462,0.02143725345425462,0.02143725345425462,0.0,0.0,1,"[0.0307555614334195, 0.07244926124856535, 0.0338935118585303, 0.046872637450638875, 0.025934968184120364, 0.03346883986324226, 0.03389905821061535, 0.03389537029139818, 0.02978675035221177, 0.026335961086978426, 0.03606666090574406]","[0.02383415581636377, 0.06043246405298107, 0.02765816941879483, 0.03377137048364901, 0.02143725345425462, 0.027420355584612227, 0.02767957803207919, 0.027684117197834784, 0.025569234969574493, 0.021705311591752822, 0.030708576547025537]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:ELFV,esn,esn,esn,0.019416934989289952,0.019416934989289952,0.019416934989289952,0.0,0.0,1,"[0.023256413150164787, 0.06093956498914063, 0.02601029650751466, 0.03515198925112815, 0.01993220116880992, 0.025689140780332548, 0.025995034398916945, 0.025983932386353922, 0.023816643029963624, 0.02021392208508315, 0.029456924866108514]","[0.02254407859835712, 0.060760259671634356, 0.02517988814051317, 0.033614599616430575, 0.019416934989289952, 0.024929352917640868, 0.02524879136047042, 0.025245006773795646, 0.023789843480407333, 0.019614265522934122, 0.029082461667615498]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:GMKN,esn,esn,esn,0.014245932963356047,0.014245932963356047,0.014245932963356047,0.0,0.0,1,"[0.022125864017856524, 0.06276439691780779, 0.024910266372969593, 0.03622769700861237, 0.0190431698544235, 0.02456841906819256, 0.024888501535844623, 0.024879842761303537, 0.022859072101174546, 0.01930383727598381, 0.028311369076628675]","[0.01622427863307409, 0.058277092222701145, 0.018552958961083117, 0.03212190399477864, 0.014245932963356047, 0.018221214082792255, 0.01858974956550352, 0.01854728163042773, 0.01737967611021667, 0.014476356629535387, 0.023662148550308706]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:IRKT,esn,esn,esn,0.03141886004096532,0.03141886004096532,0.03141886004096532,0.0,0.0,1,"[0.036132810204699314, 0.07973689290567043, 0.03921373890516591, 0.05284951498020155, 0.030227338965954594, 0.038749501130605914, 0.039240677649374014, 0.03922972203644763, 0.03484968965626165, 0.03072477013883557, 0.041621773000532825]","[0.034982162150121725, 0.06827655896294547, 0.04082232971843324, 0.04583123533296246, 0.03141886004096532, 0.04022385272566962, 0.040823842897799986, 0.04080235407815441, 0.03555335734281708, 0.03184818980788794, 0.04229030259663834]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:JNOS,esn,esn,esn,0.02114732375253494,0.02114732375253494,0.02114732375253494,0.0,0.0,1,"[0.02505890768557081, 0.06270216472424414, 0.02815223278093156, 0.03744552509453104, 0.02147299121529884, 0.02783866144518391, 0.028116596163363785, 0.028108235916220834, 0.025520055322499853, 0.021778338991117637, 0.031252677536566034]","[0.02560028940594411, 0.06123805704800184, 0.02815289632885327, 0.03393644328333157, 0.02114732375253494, 0.0283632603837516, 0.028152049532677064, 0.028126003951982777, 0.024878474455632765, 0.02143335196436756, 0.030910879668359596]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:JNOSP,esn,esn,esn,0.022906373640250194,0.022906373640250194,0.022906373640250194,0.0,0.0,1,"[0.02516260078159895, 0.07387403527435517, 0.0283519391247728, 0.04400122662204205, 0.02164547815680392, 0.028046332441489557, 0.02830063941398532, 0.02829425373566753, 0.0259165345238795, 0.021935828173800926, 0.030990136896883035]","[0.02837279133503501, 0.06270621105128259, 0.030715409089324488, 0.0404391818969859, 0.022906373640250194, 0.03066215697561468, 0.03073766548114917, 0.030727310460611158, 0.02782089331204586, 0.02326145630001856, 0.03282182303812314]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:KCHE,esn,esn,esn,0.031223750398908314,0.031223750398908314,0.031223750398908314,0.0,0.0,1,"[0.03867294252677053, 0.06985407859376652, 0.04383766485211166, 0.04957219507226521, 0.03349965075244844, 0.04331403649675428, 0.04392912277158075, 0.0439292656044572, 0.03822064608856513, 0.034069325562560024, 0.04541862191788575]","[0.03776876093319964, 0.06753857255440092, 0.04079553933928613, 0.047580513824692104, 0.031223750398908314, 0.04018140972263255, 0.04097835393783702, 0.04098767510160715, 0.03402240384275607, 0.03154183221639637, 0.04306227319327434]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:KMAZ,esn,esn,esn,0.021791824410085925,0.021791824410085925,0.021791824410085925,0.0,0.0,1,"[0.0271991080286155, 0.06265768068687626, 0.030722425997445468, 0.03843316036096273, 0.023624510423444024, 0.030336762024228144, 0.03073872232643755, 0.030738616689362303, 0.02777361680470412, 0.023980478500634894, 0.03358125525970307]","[0.024304897407819465, 0.06119664891708198, 0.02827137491214915, 0.036096480849256936, 0.021791824410085925, 0.027867996363164244, 0.028296331089181892, 0.028302109614187203, 0.026556677606200327, 0.02203257214482909, 0.03102594000305217]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:KOGK,esn,esn,esn,0.020428115227851033,0.020428115227851033,0.020428115227851033,0.0,0.0,1,"[0.024178607391074358, 0.06209328758212972, 0.026699475162324352, 0.03622849857382857, 0.020452266789724713, 0.026353989838355085, 0.02664334807851613, 0.02663710077598937, 0.024079860984033207, 0.02075290637348216, 0.03003541907461248]","[0.02942236111830106, 0.06108575377265068, 0.028028989623309814, 0.03350673656022929, 0.020428115227851033, 0.027954325468056505, 0.027964252963107217, 0.027964691900901246, 0.023138705735463533, 0.0208505097762878, 0.03072387811195011]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:KUBE,esn,esn,esn,0.029081743939258123,0.029081743939258123,0.029081743939258123,0.0,0.0,1,"[0.029626338482099786, 0.06545131682584096, 0.03350560872526975, 0.04148926705300899, 0.02569427630382795, 0.0331020771266574, 0.033542470913925045, 0.033541293435079465, 0.030153170356649682, 0.026110670945506245, 0.03598221568578997]","[0.03241692785414367, 0.0654737043519756, 0.03731958787379592, 0.04153800542594934, 0.029081743939258123, 0.036782089160322176, 0.03732533530424234, 0.03731639961050496, 0.03418772219438507, 0.029464522049187, 0.03868397789808482]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:LSRG,esn,esn,esn,0.01956225433325251,0.01956225433325251,0.01956225433325251,0.0,0.0,1,"[0.0227544572387678, 0.06107314365576646, 0.025582230810242836, 0.0350053442994849, 0.01959901531516109, 0.02526320815647666, 0.0255989436605305, 0.025590645229624762, 0.02369803967355606, 0.019848435803723367, 0.028977436110309764]","[0.021807907053065734, 0.06051654751946757, 0.02571059783142915, 0.03371374939457395, 0.01956225433325251, 0.02522824615392091, 0.025778022531977664, 0.025778790331524287, 0.024306261479719843, 0.019756296853014364, 0.028928669325746177]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:MISB,esn,esn,esn,0.031950489139417046,0.031950489139417046,0.031950489139417046,0.0,0.0,1,"[0.03597093198826482, 0.0687677923127101, 0.03814564160000391, 0.04510780020472226, 0.02914286695378676, 0.03763458701242714, 0.03818544389057535, 0.038184294122425716, 0.03266482840617198, 0.029585059196806415, 0.04050342470127824]","[0.05534766440793057, 0.06576417123902509, 0.03997094521017385, 0.0429295402869504, 0.031950489139417046, 0.03915763302376436, 0.03994028255015991, 0.03996711785520493, 0.03320620029450991, 0.03222398075141767, 0.0433721992201709]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:MRKP,esn,esn,esn,0.019091505585705253,0.019091505585705253,0.019091505585705253,0.0,0.0,1,"[0.02308809982714385, 0.06111968961642444, 0.025977905328530303, 0.03518258238891411, 0.01996400697031259, 0.02566638737654032, 0.025994827921202363, 0.025986699865816476, 0.02409751474967416, 0.020229352873001108, 0.029267428183009016]","[0.021909806448478803, 0.05973453914308676, 0.024784267856239214, 0.034756139829270866, 0.019091505585705253, 0.024436067353111178, 0.024837241061657606, 0.024829013955289043, 0.02306697066755762, 0.019282660261716794, 0.02868674416262781]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,random_forest,RU:MRKU,esn,esn,esn,0.02200077347831121,0.02200077347831121,0.02200077347831121,0.0,0.0,1,"[0.024539359853850123, 0.06348373401631811, 0.027598647964675243, 0.037634035507012914, 0.0211245882955877, 0.027294722678765572, 0.027587126863379975, 0.027580866443319293, 0.02529256632950587, 0.021419242261648472, 0.030630886604362]","[0.024655002385497077, 0.060865953071564886, 0.028508576658455808, 0.03517164252624734, 0.02200077347831121, 0.02806895257757947, 0.028526648384181116, 0.028535594062967393, 0.026820940949387667, 0.022230929436964735, 0.03125484786907498]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
meta_modeling_v1_20260331T120829Z,1,42,1,rmse,catboost,RU:AFKS,esn,esn,esn,0.019093493993639313,0.019093493993639313,0.019093493993639313,0.0,0.0,1,"[0.023326089783753695, 0.06558457960191323, 0.026229599762707563, 0.03799436386983093, 0.021439019631503048, 0.026230961097136785, 0.02686560860830003, 0.026837972756111488, 0.025616297829917204, 0.021854616616044258, 0.030824914133066726]","[0.022390156344394542, 0.05996539354963365, 0.02548787719263749, 0.03224830561430204, 0.019093493993639313, 0.024975545186697572, 0.025419785295792866, 0.025419995050220155, 0.022441376801962686, 0.01942237995611214, 0.028315005276833696]","[""chaotic_esn"", ""chaotic_logistic_net"", ""chaotic_lstm_forecast"", ""chaotic_mlp"", ""esn"", ""lstm_forecast"", ""naive_mean"", ""naive_zero"", ""ridge_lag"", ""transient_chaotic_esn"", ""vanilla_mlp""]",11,25
